DateTime,AddedIPs,RemovedIPs
1529514121,80,80
1529515322,73,73
1529515921,79,79
1529516521,76,76
1529517122,72,72
1529517721,78,78
1529518322,80,80
1529518922,80,80
1529519522,80,80
1529520122,78,78
1529521321,56,56
1529522522,52,52
1529523722,48,48
1529524321,79,79
1529524922,80,80
1529525522,78,78
1529526122,80,80
1529526722,80,80
1529527322,80,80
1529528522,80,80
1529529121,79,79
1529529721,79,79
1529530322,80,80
1529530922,80,80
1529531522,80,80
1529532122,60,60
1529533322,79,79
1529534522,75,75
1529536322,76,76
1529536922,76,76
1529538122,65,65
1529538722,80,80
1529539322,80,80
1529540522,61,61
1529541721,78,78
1529542322,77,77
1529542921,80,80
1529544123,75,75
1529544721,77,77
1529545322,12,12
1529546522,69,69
1529547722,80,80
1529548921,77,77
1529550122,38,38
1529550721,80,80
1529551322,80,80
1529551921,80,80
1529552522,80,80
1529553122,80,80
1529553722,65,65
1529554321,80,80
1529554923,80,80
1529555521,80,80
1529556122,80,80
1529556722,80,80
1529557322,80,80
1529557922,80,80
1529558522,80,80
1529559121,75,75
1529559721,78,78
1529560923,39,39
1529562122,78,78
1529563322,67,67
1529564522,79,79
1529565721,52,52
1529566922,20,20
1529568122,79,79
1529568721,80,80
1529569321,80,80
1529570522,28,28
1529571122,80,80
1529571721,80,80
1529572922,80,80
1529574121,77,77
1529574722,72,72
1529575322,77,77
1529576522,80,80
1529577722,75,75
1529578922,75,75
1529579522,80,80
1529580122,80,80
1529581321,70,70
1529582521,80,80
1529583721,69,69
1529584321,80,80
1529584922,78,78
1529586122,76,76
1529586722,80,80
1529587321,80,80
1529587922,63,63
1529588522,80,80
1529589121,80,80
1529589721,80,80
1529590322,80,80
1529590922,80,80
1529591521,80,80
1529592121,80,80
1529593322,75,75
1529594522,80,80
1529595121,80,80
1529595721,80,80
1529596922,80,80
1529598122,80,80
1529598722,80,80
1529599321,80,80
1529599922,75,75
1529600521,78,78
1529601121,80,80
1529601722,80,80
1529602322,80,80
1529602921,80,80
1529604122,79,79
1529605321,71,71
1529605922,79,79
1529606522,80,80
1529607122,80,80
1529607721,80,80
1529608922,75,75
1529610122,75,75
1529611323,80,80
