DateTime,AddedIPs,RemovedIPs
1527464450,0,1
1527477881,1,0
1527481697,0,1
1527491311,1,0
1527495133,0,18
1527497075,0,14
1527500895,2,1
1527510490,4,0
1527512484,1,0
1527525850,0,1
1527527793,7,0
1527529691,10,0
1527545094,1,0
1527546990,2,0
1527550812,1,0
1527558513,1,0
1527560456,1,0
1527562399,1,0
1527564310,0,1
1527568133,1,0
1527571990,1,0
1527577727,0,1
1527587327,0,2
1527591169,1,0
1527593057,10,0
1527594999,4,0
1527596903,0,4
1527598845,1,1
1527604573,1,0
1527615136,0,13
1527630506,4,1
1527632426,0,2
1527636252,0,1
1527640089,1,0
1527643928,0,1
1527645954,1,1
1527647788,0,1
1527653537,0,1
1527659289,20,1
1527661212,67,0
1527665073,1,0
1527668889,1,0
1527678490,1,7
1527680584,0,8
1527682572,0,2
1527686412,0,1
1527692186,0,1
1527700024,1,0
1527702009,2,0
1527703936,127,0
1527705855,169,0
1527707770,46,0
1527713529,5,0
1527715452,109,0
1527717370,245,4
1527719288,176,0
1527723170,1,0
1527725062,0,1
1527730820,0,1
1527746190,0,20
1527751950,0,1
1527755788,0,1
1527765383,0,1
1527776897,1,0
1527784621,142,0
1527786535,183,1
1527788459,114,2
1527790494,52,19
1527792305,28,15
1527794176,0,20
1527799954,1,5
1527801873,0,70
1527803794,39,182
1527806004,149,40
1527807871,0,1
1527861698,1,0
1527863565,92,5
1527865468,183,0
1527867405,173,0
1527869344,105,0
1527871228,39,143
1527873083,28,158
1527875061,44,183
1527876972,0,112
1527878910,0,49
1527886574,0,1
1527890539,0,85
1527895211,0,129
1527911822,1,0
1527914407,0,0
1527916435,0,0
1527918674,0,0
1527921132,0,0
1527923313,0,0
1527926022,19,0
1527928513,0,0
1527930855,0,0
1527933070,0,0
1527935212,0,0
1527937869,0,0
1527942640,0,0
1527944965,0,0
1527947205,0,0
1527949063,0,19
1527951389,0,227
1527953715,3,217
1527956403,0,211
1527958693,1,178
1527961193,0,252
1527963555,1,0
1527965963,0,0
1527968417,0,0
1527970736,12,0
1527974853,16,0
1527977284,1,0
1527981994,0,0
1527984235,0,0
1527986638,0,0
1527988968,0,0
1527991398,1,0
1527993819,1,0
1527996218,1,0
1527998609,0,1
1528001074,0,0
1528003376,1,0
1528013057,1,19
1528030339,3,0
1528039940,0,3
1528043769,0,1
1528047698,13,0
1528049541,1,1
1528055331,0,1
1528057217,109,12
1528059184,134,8
1528061060,172,6
1528063005,253,1
1528064911,50,0
1528066896,45,0
1528078386,0,1
1528080253,1,1
1528082231,0,1
1528089894,0,1
1528099460,0,1
1528116780,0,3
1528120538,1,0
1528124495,6,0
1528134043,0,9
1528135949,0,3
1528143628,1,103
1528145561,0,95
1528147472,49,110
1528149382,172,209
1528151323,26,106
1528153308,0,122
1528166666,0,1
1528184175,1,0
1528188015,52,0
1528189939,155,0
1528191864,136,0
1528193776,189,0
1528195693,169,0
1528197623,107,0
1528201452,1,0
1528207298,0,1
1528209143,0,5
1528211072,0,1
1528221157,30,0
1528223055,40,0
1528224997,30,0
1528226887,8,0
1528229008,0,1
1528230970,2,1
1528232904,0,18
1528234812,0,66
1528236744,0,86
1528271556,0,1
1528273463,0,2
1528275387,0,139
1528277304,0,98
1528279292,0,162
1528281152,0,38
1528283073,0,103
1528284993,0,8
1528288818,1,1
1528292678,1,0
1528308289,0,108
1528311704,0,274
1528313583,0,81
1528320491,56,2
1528324415,44,0
1528326775,0,0
1528331802,0,0
1528346902,1,0
1528357692,1,0
1528359620,1,0
1528363450,1,0
1528367296,1,0
1528370178,1,0
1528375958,0,1
1528377851,0,1
1528384576,17,0
1528392265,1,0
1528396097,9,0
1528401862,0,3
1528403796,76,21
1528405705,155,0
1528407620,149,10
1528409558,205,0
1528411646,260,44
1528413609,222,0
1528415561,217,0
1528417474,203,0
1528419381,221,0
1528421298,233,0
1528423302,195,0
1528432825,1,1
1528444894,0,2
1528451066,0,1
1528452979,0,1
1528456807,0,1
1528469271,0,26
1528471208,0,12
1528475050,35,0
1528476968,14,0
1528478886,10,1
1528482739,0,7
1528490656,0,128
1528492595,0,141
1528494500,0,142
1528496432,0,235
1528498500,4,257
1528500508,5,216
1528502498,12,213
1528504357,25,202
1528506267,0,204
1528508188,0,240
1528510190,0,119
1528515887,2,0
1528519701,0,1
1528544682,1,0
1528546593,1,0
1528554277,1,0
1528560098,1,0
1528561958,18,41
1528563873,9,0
1528565798,0,22
1528586019,0,10
1528587872,0,6
1528589809,34,37
1528591704,132,20
1528593652,98,0
1528595557,149,0
1528597490,48,0
1528599389,67,0
